instance,element,integration_point,x_centroid,y_centroid,z_centroid,phi,cL,pitd
PART-3-COPY-1,10042,2,0.1495002806186676,0.08909119851887226,0.0,0.00472189811989665,0.001098345615901053,0.04664082080125809
PART-3-COPY-1,10042,3,0.1495002806186676,0.08909119851887226,0.0,0.008908756077289581,0.0012797608505934477,0.04664082080125809
PART-3-COPY-1,10042,4,0.1495002806186676,0.08909119851887226,0.0,0.0068153273314237595,0.001174446544609964,0.04664082080125809
PART-3-COPY-1,10043,1,0.14850184507668018,0.09014219790697098,0.0,0.017146358266472816,0.0019243459682911634,0.04664082080125809
PART-3-COPY-1,10043,2,0.14850184507668018,0.09014219790697098,0.0,0.00854541640728712,0.0012134897988289595,0.04664082080125809
PART-3-COPY-1,10043,3,0.14850184507668018,0.09014219790697098,0.0,0.014006830751895905,0.001617316622287035,0.04664082080125809
PART-3-COPY-1,10043,4,0.14850184507668018,0.09014219790697098,0.0,0.00684993015602231,0.0011443239636719227,0.04664082080125809
PART-3-COPY-1,10044,1,0.14753194153308868,0.0912257032468915,0.0,0.030463386327028275,0.003726602764800191,0.04664082080125809
PART-3-COPY-1,10044,2,0.14753194153308868,0.0912257032468915,0.0,0.041469596326351166,0.006152646616101265,0.04664082080125809
PART-3-COPY-1,10044,3,0.14753194153308868,0.0912257032468915,0.0,0.0153052331879735,0.0015822630375623703,0.04664082080125809
PART-3-COPY-1,10044,4,0.14753194153308868,0.0912257032468915,0.0,0.019615190103650093,0.0019292577635496855,0.04664082080125809
PART-3-COPY-1,10045,1,0.14492062851786613,0.09287715051323175,0.0,0.21611909568309784,0.11621956527233124,0.04664082080125809
PART-3-COPY-1,10045,2,0.14492062851786613,0.09287715051323175,0.0,0.32749590277671814,0.24364785850048065,0.04664082080125809
PART-3-COPY-1,10045,3,0.14492062851786613,0.09287715051323175,0.0,0.2205636352300644,0.12061749398708344,0.04664082080125809
PART-3-COPY-1,10045,4,0.14492062851786613,0.09287715051323175,0.0,0.33037421107292175,0.24740472435951233,0.04664082080125809
PART-3-COPY-1,10046,1,0.1438521184027195,0.09523418545722961,0.0,0.44226381182670593,0.3995734453201294,0.04664082080125809
PART-3-COPY-1,10046,2,0.1438521184027195,0.09523418545722961,0.0,0.43140771985054016,0.3839545249938965,0.04664082080125809
PART-3-COPY-1,10046,3,0.1438521184027195,0.09523418545722961,0.0,0.3538973927497864,0.2779513895511627,0.04664082080125809
PART-3-COPY-1,10046,4,0.1438521184027195,0.09523418545722961,0.0,0.3220035135746002,0.23674705624580383,0.04664082080125809
PART-3-COPY-1,10047,1,0.13996372744441032,0.09827679581940174,0.0,0.9708853363990784,0.9627628922462463,0.04664082080125809
PART-3-COPY-1,10047,2,0.13996372744441032,0.09827679581940174,0.0,0.9512040019035339,0.9582399129867554,0.04664082080125809
PART-3-COPY-1,10047,3,0.13996372744441032,0.09827679581940174,0.0,0.9584551453590393,0.960317850112915,0.04664082080125809
PART-3-COPY-1,10047,4,0.13996372744441032,0.09827679581940174,0.0,0.931447446346283,0.9515950679779053,0.04664082080125809
PART-3-COPY-1,10048,1,0.1396140158176422,0.09945712704211473,0.0,0.9408169984817505,0.9552211761474609,0.04664082080125809
PART-3-COPY-1,10048,2,0.1396140158176422,0.09945712704211473,0.0,0.9477764964103699,0.957078754901886,0.04664082080125809
PART-3-COPY-1,10048,3,0.1396140158176422,0.09945712704211473,0.0,0.9605634212493896,0.9607031941413879,0.04664082080125809
PART-3-COPY-1,10048,4,0.1396140158176422,0.09945712704211473,0.0,0.9721373915672302,0.9630304574966431,0.04664082080125809
PART-3-COPY-1,10049,1,0.1358733493834734,0.1023197490721941,0.0,0.9987695217132568,0.9649878144264221,0.04664082080125809
PART-3-COPY-1,10049,2,0.1358733493834734,0.1023197490721941,0.0,0.9988232851028442,0.9649899005889893,0.04664082080125809
PART-3-COPY-1,10049,3,0.1358733493834734,0.1023197490721941,0.0,0.9977461695671082,0.9649783372879028,0.04664082080125809
PART-3-COPY-1,10049,4,0.1358733493834734,0.1023197490721941,0.0,0.9977969527244568,0.9649818539619446,0.04664082080125809
PART-3-COPY-1,10050,1,0.13543124124407768,0.10469111427664757,0.0,0.9971591830253601,0.9649591445922852,0.04664082080125809
PART-3-COPY-1,10050,2,0.13543124124407768,0.10469111427664757,0.0,0.9969857931137085,0.964950680732727,0.04664082080125809
PART-3-COPY-1,10050,3,0.13543124124407768,0.10469111427664757,0.0,0.9984334111213684,0.9649737477302551,0.04664082080125809
PART-3-COPY-1,10050,4,0.13543124124407768,0.10469111427664757,0.0,0.9983313083648682,0.964969277381897,0.04664082080125809
PART-3-COPY-1,10051,1,0.13155882619321346,0.10729128587990999,0.0,0.9999026656150818,0.9649401903152466,0.04664082080125809
PART-3-COPY-1,10051,2,0.13155882619321346,0.10729128587990999,0.0,0.9998796582221985,0.9649360179901123,0.04664082080125809
PART-3-COPY-1,10051,3,0.13155882619321346,0.10729128587990999,0.0,0.9999502897262573,0.9649381041526794,0.04664082080125809
PART-3-COPY-1,10051,4,0.13155882619321346,0.10729128587990999,0.0,0.9999370574951172,0.9649337530136108,0.04664082080125809
PART-3-COPY-1,10052,1,0.12961753085255623,0.10819481872022152,0.0,0.9999916553497314,0.9649225473403931,0.04664082080125809
PART-3-COPY-1,10052,2,0.12961753085255623,0.10819481872022152,0.0,0.9999837279319763,0.9649247527122498,0.04664082080125809
