time_s,pit_depth_um,pit_depth_mm,step,frame
227.95343017578125,11.375144124031067,0.011375144124031067,Step-4,184
229.20343017578125,11.375144124031067,0.011375144124031067,Step-4,185
230.45343017578125,11.504149064421654,0.011504149064421654,Step-4,186
231.70343017578125,11.504149064421654,0.011504149064421654,Step-4,187
232.95343017578125,11.504149064421654,0.011504149064421654,Step-4,188
234.20343017578125,11.504149064421654,0.011504149064421654,Step-4,189
235.45343017578125,11.608527973294258,0.011608527973294258,Step-4,190
236.70343017578125,11.913142167031765,0.011913142167031765,Step-4,191
237.95343017578125,11.960435658693314,0.011960435658693314,Step-4,192
239.20343017578125,11.960435658693314,0.011960435658693314,Step-4,193
240.45343017578125,11.960435658693314,0.011960435658693314,Step-4,194
241.70343017578125,12.094732373952866,0.012094732373952866,Step-4,195
242.95343017578125,12.094732373952866,0.012094732373952866,Step-4,196
244.20343017578125,12.094732373952866,0.012094732373952866,Step-4,197
245.45343017578125,12.340400367975235,0.012340400367975235,Step-4,198
246.70343017578125,12.388124130666256,0.012388124130666256,Step-4,199
247.95343017578125,12.388124130666256,0.012388124130666256,Step-4,200
249.20343017578125,12.388124130666256,0.012388124130666256,Step-4,201
250.45343017578125,12.388124130666256,0.012388124130666256,Step-4,202
251.70343017578125,12.524185702204704,0.012524185702204704,Step-4,203
252.95343017578125,12.524185702204704,0.012524185702204704,Step-4,204
254.20343017578125,12.524185702204704,0.012524185702204704,Step-4,205
255.45343017578125,12.635388411581516,0.012635388411581516,Step-4,206
256.70343017578125,12.635388411581516,0.012635388411581516,Step-4,207
257.95343017578125,12.922882102429867,0.012922882102429867,Step-4,208
259.20343017578125,12.971306219696999,0.012971306219696999,Step-4,209
260.45343017578125,12.971306219696999,0.012971306219696999,Step-4,210
261.70343017578125,12.971306219696999,0.012971306219696999,Step-4,211
262.95343017578125,13.10689002275467,0.01310689002275467,Step-4,212
264.20343017578125,13.10689002275467,0.01310689002275467,Step-4,213
265.45343017578125,13.10689002275467,0.01310689002275467,Step-4,214
266.70343017578125,13.34881130605936,0.01334881130605936,Step-4,215
267.95343017578125,13.397383503615856,0.013397383503615856,Step-4,216
269.20343017578125,13.397383503615856,0.013397383503615856,Step-4,217
270.45343017578125,13.397383503615856,0.013397383503615856,Step-4,218
271.70343017578125,13.530321419239044,0.013530321419239044,Step-4,219
272.95343017578125,13.530321419239044,0.013530321419239044,Step-4,220
274.20343017578125,13.530321419239044,0.013530321419239044,Step-4,221
275.45343017578125,13.530321419239044,0.013530321419239044,Step-4,222
276.70343017578125,13.629728928208351,0.013629728928208351,Step-4,223
277.95343017578125,13.929992914199829,0.013929992914199829,Step-4,224
279.20343017578125,13.978265225887299,0.013978265225887299,Step-4,225
280.45343017578125,13.978265225887299,0.013978265225887299,Step-4,226
281.70343017578125,13.978265225887299,0.013978265225887299,Step-4,227
282.95343017578125,13.978265225887299,0.013978265225887299,Step-4,228
284.20343017578125,14.104444533586502,0.014104444533586502,Step-4,229
285.45343017578125,14.104444533586502,0.014104444533586502,Step-4,230
286.70343017578125,14.104444533586502,0.014104444533586502,Step-4,231
287.95343017578125,14.403386041522026,0.014403386041522026,Step-4,232
289.20343017578125,14.403386041522026,0.014403386041522026,Step-4,233
290.45343017578125,14.403386041522026,0.014403386041522026,Step-4,234
291.70343017578125,14.403386041522026,0.014403386041522026,Step-4,235
292.95343017578125,14.524318277835846,0.014524318277835846,Step-4,236
294.20343017578125,14.524318277835846,0.014524318277835846,Step-4,237
295.45343017578125,14.524318277835846,0.014524318277835846,Step-4,238
296.70343017578125,14.610033482313156,0.014610033482313156,Step-4,239
297.95343017578125,14.610033482313156,0.014610033482313156,Step-4,240
299.20343017578125,14.935929328203201,0.014935929328203201,Step-4,241
300.45343017578125,14.98396322131157,0.01498396322131157,Step-4,242
301.70343017578125,14.98396322131157,0.01498396322131157,Step-4,243
302.95343017578125,14.98396322131157,0.01498396322131157,Step-4,244
304.20343017578125,15.097319148480892,0.015097319148480892,Step-4,245
305.45343017578125,15.097319148480892,0.015097319148480892,Step-4,246
306.70343017578125,15.097319148480892,0.015097319148480892,Step-4,247
307.95343017578125,15.361380763351917,0.015361380763351917,Step-4,248
309.20343017578125,15.409308485686779,0.015409308485686779,Step-4,249
310.45343017578125,15.409308485686779,0.015409308485686779,Step-4,250
311.70343017578125,15.409308485686779,0.015409308485686779,Step-4,251
312.95343017578125,15.518014319241047,0.015518014319241047,Step-4,252
314.20343017578125,15.518014319241047,0.015518014319241047,Step-4,253
315.45343017578125,15.518014319241047,0.015518014319241047,Step-4,254
316.70343017578125,15.592138282954693,0.015592138282954693,Step-4,255
317.95343017578125,15.592138282954693,0.015592138282954693,Step-4,256
319.20343017578125,15.943054109811783,0.015943054109811783,Step-4,257
320.45343017578125,15.990793704986572,0.015990793704986572,Step-4,258
321.70343017578125,15.990793704986572,0.015990793704986572,Step-4,259
322.95343017578125,15.990793704986572,0.015990793704986572,Step-4,260
324.20343017578125,16.094380989670753,0.016094380989670753,Step-4,261
325.45343017578125,16.094380989670753,0.016094380989670753,Step-4,262
326.70343017578125,16.094380989670753,0.016094380989670753,Step-4,263
327.95343017578125,16.369987279176712,0.016369987279176712,Step-4,264
329.20343017578125,16.416819766163826,0.016416819766163826,Step-4,265
330.45343017578125,16.416819766163826,0.016416819766163826,Step-4,266
331.70343017578125,16.416819766163826,0.016416819766163826,Step-4,267
332.95343017578125,16.51761867105961,0.01651761867105961,Step-4,268
334.20343017578125,16.51761867105961,0.01651761867105961,Step-4,269
335.45343017578125,16.51761867105961,0.01651761867105961,Step-4,270
336.70343017578125,16.584595665335655,0.016584595665335655,Step-4,271
337.95343017578125,16.584595665335655,0.016584595665335655,Step-4,272
339.20343017578125,16.584595665335655,0.016584595665335655,Step-4,273
340.45343017578125,16.9992595911026,0.0169992595911026,Step-4,274
341.70343017578125,16.9992595911026,0.0169992595911026,Step-4,275
342.95343017578125,16.9992595911026,0.0169992595911026,Step-4,276
344.20343017578125,17.097556963562965,0.017097556963562965,Step-4,277
345.45343017578125,17.097556963562965,0.017097556963562965,Step-4,278
346.70343017578125,17.097556963562965,0.017097556963562965,Step-4,279
347.95343017578125,17.1639621257782,0.017163962125778198,Step-4,280
349.20343017578125,17.425328493118286,0.017425328493118286,Step-4,281
350.45343017578125,17.425328493118286,0.017425328493118286,Step-4,282
351.70343017578125,17.425328493118286,0.017425328493118286,Step-4,283
352.95343017578125,17.52096600830555,0.01752096600830555,Step-4,284
354.20343017578125,17.52096600830555,0.01752096600830555,Step-4,285
355.45343017578125,17.52096600830555,0.01752096600830555,Step-4,286
356.70343017578125,17.58773624897003,0.017587736248970032,Step-4,287
357.95343017578125,17.58773624897003,0.017587736248970032,Step-4,288
359.20343017578125,17.58773624897003,0.017587736248970032,Step-4,289
360.45343017578125,17.97155663371086,0.01797155663371086,Step-4,290
361.70343017578125,18.006937578320503,0.018006937578320503,Step-4,291
362.95343017578125,18.006937578320503,0.018006937578320503,Step-4,292
364.20343017578125,18.097804859280586,0.018097804859280586,Step-4,293
365.45343017578125,18.097804859280586,0.018097804859280586,Step-4,294
366.70343017578125,18.097804859280586,0.018097804859280586,Step-4,295
367.95343017578125,18.166139721870422,0.018166139721870422,Step-4,296
369.20343017578125,18.431616947054863,0.018431616947054863,Step-4,297
370.45343017578125,18.431616947054863,0.018431616947054863,Step-4,298
371.70343017578125,18.431616947054863,0.018431616947054863,Step-4,299
372.95343017578125,18.516022711992264,0.018516022711992264,Step-4,300
374.20343017578125,18.516022711992264,0.018516022711992264,Step-4,301
375.45343017578125,18.516022711992264,0.018516022711992264,Step-4,302
376.70343017578125,18.582260236144066,0.018582260236144066,Step-4,303
377.95343017578125,18.582260236144066,0.018582260236144066,Step-4,304
379.20343017578125,18.582260236144066,0.018582260236144066,Step-4,305
380.45343017578125,19.010258838534355,0.019010258838534355,Step-4,306
381.70343017578125,19.010258838534355,0.019010258838534355,Step-4,307
382.95343017578125,19.010258838534355,0.019010258838534355,Step-4,308
384.20343017578125,19.081788137555122,0.019081788137555122,Step-4,309
385.45343017578125,19.081788137555122,0.019081788137555122,Step-4,310
386.70343017578125,19.081788137555122,0.019081788137555122,Step-4,311
387.95343017578125,19.140729680657387,0.019140729680657387,Step-4,312
389.20343017578125,19.434433430433273,0.019434433430433273,Step-4,313
390.45343017578125,19.434433430433273,0.019434433430433273,Step-4,314
391.70343017578125,19.437694922089577,0.019437694922089577,Step-4,315
392.95343017578125,19.498128443956375,0.019498128443956375,Step-4,316
394.20343017578125,19.498128443956375,0.019498128443956375,Step-4,317
395.45343017578125,19.55154910683632,0.01955154910683632,Step-4,318
396.70343017578125,19.55154910683632,0.01955154910683632,Step-4,319
397.95343017578125,19.55154910683632,0.01955154910683632,Step-4,320
399.20343017578125,19.55154910683632,0.01955154910683632,Step-4,321
400.45343017578125,20.01466415822506,0.02001466415822506,Step-4,322
401.70343017578125,20.01466415822506,0.02001466415822506,Step-4,323
402.95343017578125,20.069830119609833,0.020069830119609833,Step-4,324
404.20343017578125,20.069830119609833,0.020069830119609833,Step-4,325
405.45343017578125,20.069830119609833,0.020069830119609833,Step-4,326
406.70343017578125,20.115455612540245,0.020115455612540245,Step-4,327
407.95343017578125,20.115455612540245,0.020115455612540245,Step-4,328
409.20343017578125,20.440053194761276,0.020440053194761276,Step-4,329
410.45343017578125,20.440053194761276,0.020440053194761276,Step-4,330
411.70343017578125,20.49069106578827,0.02049069106578827,Step-4,331
412.95343017578125,20.49069106578827,0.02049069106578827,Step-4,332
414.20343017578125,20.531920716166496,0.020531920716166496,Step-4,333
415.45343017578125,20.531920716166496,0.020531920716166496,Step-4,334
416.70343017578125,20.531920716166496,0.020531920716166496,Step-4,335
417.95343017578125,20.531920716166496,0.020531920716166496,Step-4,336
419.20343017578125,20.531920716166496,0.020531920716166496,Step-4,337
420.45343017578125,21.022001281380653,0.021022001281380653,Step-4,338
421.70343017578125,21.022001281380653,0.021022001281380653,Step-4,339
422.95343017578125,21.068787202239037,0.021068787202239037,Step-4,340
424.20343017578125,21.068787202239037,0.021068787202239037,Step-4,341
425.45343017578125,21.105805411934853,0.021105805411934853,Step-4,342
426.70343017578125,21.105805411934853,0.021105805411934853,Step-4,343
427.95343017578125,21.105805411934853,0.021105805411934853,Step-4,344
429.20343017578125,21.447980776429176,0.021447980776429176,Step-4,345
430.45343017578125,21.46623469889164,0.02146623469889164,Step-4,346
431.70343017578125,21.491840481758118,0.021491840481758118,Step-4,347
432.95343017578125,21.491840481758118,0.021491840481758118,Step-4,348
434.20343017578125,21.5255506336689,0.0215255506336689,Step-4,349
435.45343017578125,21.5255506336689,0.0215255506336689,Step-4,350
436.70343017578125,21.5255506336689,0.0215255506336689,Step-4,351
437.95343017578125,21.5255506336689,0.0215255506336689,Step-4,352
439.20343017578125,21.573785692453384,0.021573785692453384,Step-4,353
440.45343017578125,22.02981896698475,0.02202981896698475,Step-4,354
441.70343017578125,22.069547325372696,0.022069547325372696,Step-4,355
442.95343017578125,22.069547325372696,0.022069547325372696,Step-4,356
444.20343017578125,22.069547325372696,0.022069547325372696,Step-4,357
445.45343017578125,22.09843322634697,0.02209843322634697,Step-4,358
